name,category,kcal_100,protein_100,fat_100,carbs_100,fiber_100,proposed_group,confidence,method,proposed_cooking_tags,proposed_allergens,proposed_diet_exclusions,default_scaling,reason,decision
"Jabłko, ze skórą",Owoce,52,0.3,0.2,13.8,2.4,białko_tłuste,ŚREDNIA,SŁOWO_KLUCZOWE,"pieczenie,duszenie",,,LINIOWY,słowo_kluczowe: białko_tłuste; kategoria Owoce,
Śliwka,Owoce,46,0.7,0.3,11.4,1.4,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Morela,Owoce,48,1.4,0.4,11.1,2.0,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Agrest,Owoce,44,0.9,0.6,10.2,4.3,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Porzeczka czarna,Owoce,63,1.4,0.4,15.4,4.8,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Porzeczka czerwona,Owoce,56,1.4,0.2,13.8,4.3,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Aronia,Owoce,47,1.4,0.5,9.6,5.6,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Jagody leśne (borówka czarna),Owoce,57,0.7,0.3,14.5,2.4,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Jeżyny,Owoce,43,1.4,0.5,9.6,5.3,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Żurawina świeża,Owoce,46,0.4,0.1,12.2,4.6,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Winogrona jasne,Owoce,69,0.7,0.2,18.1,0.9,owoce,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Winogrona ciemne,Owoce,67,0.6,0.4,17.2,0.9,owoce,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Melon kantalupa,Owoce,34,0.8,0.2,8.2,0.9,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Melon miodowy,Owoce,36,0.5,0.1,9.1,0.8,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Pomelo,Owoce,38,0.8,0.0,9.6,1.0,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Limonka,Owoce,30,0.7,0.2,10.5,2.8,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
"Granat, nasiona",Owoce,83,1.7,1.2,18.7,4.0,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: nasiona; kategoria Owoce,
Kaki (persymona),Owoce,70,0.6,0.2,18.6,3.6,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Liczi,Owoce,66,0.8,0.4,16.5,1.3,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Marakuja,Owoce,97,2.2,0.7,23.4,10.4,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Figa świeża,Owoce,74,0.8,0.3,19.2,2.9,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Śliwki suszone bez pestek,Owoce,240,2.2,0.4,63.9,7.1,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Żurawina suszona słodzona,Owoce,308,0.2,1.1,82.0,5.3,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Figi suszone,Owoce,249,3.3,0.9,63.9,9.8,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Chipsy jabłkowe suszone,Owoce,350,1.5,1.0,84.0,8.5,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Truskawki mrożone,Owoce,32,0.7,0.3,7.0,2.0,owoce_jagodowe,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Maliny mrożone,Owoce,50,1.2,0.6,11.5,6.5,owoce_jagodowe,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
"Mieszanka owoców leśnych, mrożona",Owoce,45,1.0,0.4,10.0,4.0,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
"Banan, mały",Owoce,89,1.1,0.3,22.8,2.6,owoce,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
"Rabarbar, surowy",Owoce,21,0.9,0.2,4.5,1.8,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
"Kokos, miąższ świeży",Owoce,354,3.3,33.5,15.2,9.0,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Oliwki zielone bez pestek,Owoce,145,1.0,15.0,3.8,3.3,tłuszcz,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Owoce,
"Soczewica zielona, sucha",Rośliny strączkowe,353,24.6,1.1,63.4,10.7,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Soczewica beluga, sucha",Rośliny strączkowe,350,26.0,1.5,60.0,11.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
Fasola czerwona kidney z puszki (odsączona),Rośliny strączkowe,121,8.0,0.5,20.0,6.5,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Fasola czarna, sucha",Rośliny strączkowe,341,21.6,1.4,62.4,15.5,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Fasola pinto, ugotowana",Rośliny strączkowe,143,9.0,0.7,26.2,9.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Fasola mung, sucha",Rośliny strączkowe,347,23.9,1.2,62.6,16.3,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Fasola adzuki, ugotowana",Rośliny strączkowe,128,7.5,0.1,24.8,7.3,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Groch łuskany, suchy",Rośliny strączkowe,341,24.6,1.2,60.4,22.2,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Soja, ziarno suche",Rośliny strączkowe,446,36.5,19.9,30.2,9.3,strączki,NISKA,KATEGORIA,gotowanie,soja,,LINIOWY,kategoria: strączki,
Hummus klasyczny,Rośliny strączkowe,237,7.4,17.1,14.9,6.0,pasta_smarowanie,NISKA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: pasta_smarowanie; kategoria Rośliny strączkowe,
"Falafel, smażony",Rośliny strączkowe,333,13.3,17.8,31.8,4.9,strączki,NISKA,KATEGORIA,gotowanie,,,LINIOWY,kategoria: strączki; wartości po obróbce termicznej (katalog diet liczy na surowo),
Pasta z fasoli (fasolowe smarowidło),Rośliny strączkowe,150,7.0,6.0,16.5,5.5,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
Groszek łuskany mrożony,Rośliny strączkowe,77,5.2,0.4,13.5,5.0,warzywa_gotowane,NISKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Rośliny strączkowe,
"Białko sojowe teksturowane (kostka), suche",Rośliny strączkowe,336,51.5,1.2,30.0,17.5,strączki,NISKA,KATEGORIA,gotowanie,soja,,LINIOWY,kategoria: strączki,
Migdały prażone,Orzechy i nasiona,607,21.0,55.0,17.5,11.0,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Migdały blanszowane,Orzechy i nasiona,590,21.5,51.5,18.5,9.9,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Płatki migdałowe,Orzechy i nasiona,589,21.2,50.6,19.0,10.5,płatki,WYSOKA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",orzechy,,LINIOWY,słowo_kluczowe: płatki; kategoria Orzechy i nasiona,
"Orzechy nerkowca, prażone",Orzechy i nasiona,574,15.3,46.4,32.7,3.0,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
"Orzechy laskowe, prażone",Orzechy i nasiona,646,15.0,62.4,17.6,9.4,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Orzechy pekan,Orzechy i nasiona,691,9.2,72.0,13.9,9.6,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
"Orzechy pistacjowe, łuskane",Orzechy i nasiona,560,20.2,45.3,27.2,10.6,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
"Orzeszki ziemne, prażone solone",Orzechy i nasiona,585,26.0,49.7,21.5,8.0,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
Orzeszki ziemne w skorupkach,Orzechy i nasiona,567,25.8,49.2,16.1,8.5,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
Masło orzechowe z kawałkami orzechów,Orzechy i nasiona,589,24.0,50.0,22.0,8.0,orzechy_pasty,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,"orzechy,orzechy_ziemne",,LINIOWY,słowo_kluczowe: orzechy_pasty; kategoria Orzechy i nasiona,
Masło migdałowe,Orzechy i nasiona,614,21.0,55.5,18.8,10.3,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",orzechy,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Orzechy i nasiona,
Masło z nerkowców,Orzechy i nasiona,580,17.5,46.0,30.0,3.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie","orzechy,mleko","dairy,lactose",LINIOWY,słowo_kluczowe: tłuszcz; kategoria Orzechy i nasiona,
Krem orzechowo-czekoladowy,Orzechy i nasiona,541,6.0,31.0,57.0,3.5,orzechy,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
"Sezam, nasiona",Orzechy i nasiona,573,17.7,49.7,23.4,11.8,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,"orzechy,sezam",,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Siemię lniane złociste,Orzechy i nasiona,534,18.3,42.2,28.9,27.3,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
"Pestki dyni, łuskane",Orzechy i nasiona,559,30.2,49.1,10.7,6.0,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
"Pestki słonecznika, łuskane",Orzechy i nasiona,584,20.8,51.5,20.0,8.6,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
"Pestki słonecznika, prażone",Orzechy i nasiona,592,21.0,52.5,19.5,9.0,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
"Nasiona konopi, łuskane",Orzechy i nasiona,553,31.6,48.8,8.7,4.0,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
"Orzechy włoskie, karmelizowane",Orzechy i nasiona,605,10.5,51.0,30.0,5.0,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Mieszanka studencka (orzechy i rodzynki),Orzechy i nasiona,494,14.0,34.5,34.0,6.5,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
"Kokos, wiórki",Orzechy i nasiona,660,6.9,64.5,23.7,16.3,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
Mączka z siemienia lnianego,Orzechy i nasiona,400,26.0,15.0,34.0,36.0,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Olej sezamowy,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,sezam,,LINIOWY,słowo_kluczowe: nasiona; kategoria Tłuszcze i oleje,
Olej z awokado,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,tłuszcz_roślinny,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: tłuszcz_roślinny; kategoria Tłuszcze i oleje,
Olej z orzechów włoskich,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",orzechy,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Oliwa z oliwek extra virgin,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Masło extra 82%,Tłuszcze i oleje,735,0.7,82.0,0.7,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",mleko,"dairy,lactose",LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Masło klarowane (ghee),Tłuszcze i oleje,876,0.3,99.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Masło osełkowe,Tłuszcze i oleje,746,0.6,83.0,0.6,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",mleko,"dairy,lactose",LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Margaryna miękka 60%,Tłuszcze i oleje,540,0.2,60.0,0.5,0.0,tłuszcz,NISKA,KATEGORIA,"smażenie,pieczenie",,,LINIOWY,kategoria: tłuszcz,
Margaryna do pieczenia 80%,Tłuszcze i oleje,717,0.2,80.0,0.4,0.0,tłuszcz,NISKA,KATEGORIA,"smażenie,pieczenie",,,LINIOWY,kategoria: tłuszcz,
Miks tłuszczowy masło-rzepak,Tłuszcze i oleje,662,0.4,73.0,0.7,0.0,tłuszcz,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",mleko,"dairy,lactose",LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Smalec wieprzowy,Tłuszcze i oleje,900,0.0,100.0,0.0,0.0,tłuszcz,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Łój wołowy,Tłuszcze i oleje,902,0.0,100.0,0.0,0.0,tłuszcz,NISKA,KATEGORIA,"smażenie,pieczenie",,,LINIOWY,kategoria: tłuszcz,
Olej lniany tłoczony na zimno,Tłuszcze i oleje,884,0.0,99.9,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Olej MCT,Tłuszcze i oleje,855,0.0,95.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Pasta z awokado (guacamole),Tłuszcze i oleje,155,2.0,14.0,8.0,6.0,tłuszcz_roślinny,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: tłuszcz_roślinny; kategoria Tłuszcze i oleje,
Czekolada gorzka 85%,Przekąski i słodycze,592,9.0,46.0,24.0,12.0,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Baton proteinowy (średnio),Przekąski i słodycze,380,30.0,13.0,35.0,5.0,białko_proszek,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: białko_proszek; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Baton musli owocowy,Przekąski i słodycze,395,6.5,12.0,65.0,5.0,płatki,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",gluten,gluten,LINIOWY,słowo_kluczowe: płatki; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Baton czekoladowy z karmelem,Przekąski i słodycze,449,4.0,17.0,69.0,1.5,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Wafelek w czekoladzie,Przekąski i słodycze,520,6.0,28.0,60.0,2.0,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Herbatniki maślane,Przekąski i słodycze,465,6.0,16.5,72.5,2.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Ciastka zbożowe śniadaniowe,Przekąski i słodycze,435,8.0,14.0,68.0,6.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Pierniki w czekoladzie,Przekąski i słodycze,400,4.5,10.5,72.0,3.0,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Sezamki,Przekąski i słodycze,530,12.0,32.0,47.0,6.5,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,sezam,,LINIOWY,słowo_kluczowe: nasiona; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Lizak,Przekąski i słodycze,391,0.0,0.2,97.5,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Landrynki,Przekąski i słodycze,394,0.0,0.2,98.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Krówki,Przekąski i słodycze,420,2.5,8.5,83.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Ptasie mleczko,Przekąski i słodycze,430,2.5,17.0,66.0,0.8,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Chipsy ziemniaczane solone,Przekąski i słodycze,536,6.5,34.0,50.0,4.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Chipsy paprykowe,Przekąski i słodycze,530,6.0,32.0,52.0,4.2,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Chipsy z pieca (mniej tłuszczu),Przekąski i słodycze,445,6.0,17.0,66.0,5.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Nachosy kukurydziane,Przekąski i słodycze,497,7.0,25.0,60.0,5.0,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Popcorn solony (przygotowany),Przekąski i słodycze,500,9.0,28.0,51.0,10.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Popcorn bez tłuszczu (z gorącego powietrza),Przekąski i słodycze,387,12.9,4.5,77.9,14.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Precelki solone,Przekąski i słodycze,380,10.0,3.0,78.0,3.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Lody waniliowe,Przekąski i słodycze,207,3.5,11.0,23.6,0.7,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Lody czekoladowe,Przekąski i słodycze,216,3.8,11.0,25.5,1.2,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Lody proteinowe,Przekąski i słodycze,105,10.0,3.0,10.5,3.0,białko_proszek,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: białko_proszek; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Pączek z lukrem,Przekąski i słodycze,414,5.5,21.0,50.5,1.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Sernik na zimno,Przekąski i słodycze,285,6.5,17.0,26.5,0.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Brownie czekoladowe,Przekąski i słodycze,466,6.0,27.0,50.0,3.0,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Muffin czekoladowy,Przekąski i słodycze,425,5.5,22.5,51.0,2.5,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Galaretka owocowa (gotowa),Przekąski i słodycze,62,1.2,0.0,14.2,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Budyń waniliowy na mleku 2%,Przekąski i słodycze,110,3.3,2.4,19.0,0.1,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kisiel owocowy (gotowy),Przekąski i słodycze,77,0.1,0.1,19.0,0.2,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Napój sojowy naturalny,Napoje,42,3.3,1.9,2.5,0.5,mleko,WYSOKA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno","mleko,soja",dairy,LINIOWY,słowo_kluczowe: mleko; kategoria Napoje,
Napój kokosowy (do picia),Napoje,22,0.2,1.5,1.9,0.2,mleko,WYSOKA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",mleko,dairy,LINIOWY,słowo_kluczowe: mleko; kategoria Napoje,
Woda kokosowa,Napoje,19,0.7,0.2,3.7,1.1,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Sok grejpfrutowy 100%,Napoje,39,0.5,0.1,9.2,0.1,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Napoje; kategoria z góry na NIE,NIE
Sok pomidorowy,Napoje,17,0.8,0.1,3.6,0.4,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Napoje; kategoria z góry na NIE,NIE
Sok marchwiowy,Napoje,40,0.9,0.2,9.3,0.8,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Sok wielowarzywny,Napoje,21,0.8,0.1,4.2,0.7,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Smoothie owocowe (gotowe),Napoje,58,0.7,0.3,13.5,1.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Nektar z czarnej porzeczki,Napoje,51,0.2,0.1,12.5,0.3,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Napoje; kategoria z góry na NIE,NIE
Kompot z owoców (średnio),Napoje,45,0.2,0.1,11.0,0.4,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Cola,Napoje,42,0.0,0.0,10.6,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Cola bez cukru,Napoje,0.3,0.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kawa czarna bez cukru,Napoje,2,0.1,0.0,0.3,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kawa z mlekiem 2% (latte),Napoje,42,2.8,1.6,4.1,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
